Year,Date,Subregion,Habitat,SiteID,Site_name,StationID,TransectArea,Acropora_cervicornis,Agaricia_fragilis,Agaricia_lamarcki,Colpophyllia_natans,Dichocoenia_stokesii,Diploria_labyrinthiformis,Eusmilia_fastigiata,Favia_fragum,Helioseris_cucullata,Isophyllia_sinuosa,Madracis_aurentenra,Madracis_decactis,Madracis_scenaria,Meandrina_meandrites,Montastraea_cavernosa,Mussa_angulosa,Mycetophyllia_aliciae,Mycetophyllia_lamarckiana,Oculina_diffusa,Oculina_robusta,Orbicella_annularis_complex,Orbicella_faveolata,Orbicella_franksi,Phyllangia_americana,Porites_astreoides,Porites_porites,Pseudodiploria_clivosa,Pseudodiploria_strigosa,Scolymia_cubensis,Siderastrea_radians,Siderastrea_siderea,Solenastrea_bournoni,Stephanocoenia_intersepta,Tubastraea_coccinea,Undaria_agaricites_complex
2015,8/26/2015,BC,Middle,2,Broward County 5,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.5,3849.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1,0.0,0.0,0.0,0.0,0.0,412.6,190.3,353.2,0.0,0.0
2015,8/26/2015,BC,Middle,2,Broward County 5,23,22,0.0,0.0,0.0,0.0,192.8,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0.0,1838.8,2386.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1287.7,88.0,0.0,0.0,0.0,0.0,774.2,704.3,168.1,0.0,0.0
2015,8/26/2015,BC,Middle,2,Broward County 5,24,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3853.3,426.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.8,48.1,0.0,0.0,0.0,0.0,730.2,0.0,279.6,0.0,0.0
2015,8/26/2015,BC,Outer,3,Broward County 6,31,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.2,6186.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.2,0.0,0.0,0.0,0.0,0.0,445.9,0.0,926.2,0.0,0.0
2015,8/26/2015,BC,Outer,3,Broward County 6,32,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3519.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.1,0.0,0.0
2015,8/26/2015,BC,Outer,3,Broward County 6,33,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.7,1784.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.9,0.0,0.0,0.0,0.0,0.0,488.0,0.0,50.9,0.0,0.0
2015,8/26/2015,BC,Outer,3,Broward County 6,34,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.9,0.0,0.0,0.0,0.0,0.0,372.8,0.0,141.2,0.0,0.0
2015,6/30/2015,DC,Nearshore,4,Dade County 6,41,22,870.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4860.2,83.7,2038.8,0.0,0.0,0.0,333.0,1070.9,0.0,0.0,0.0
2015,6/30/2015,DC,Nearshore,4,Dade County 6,42,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.4,9162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6859.9,622.0,0.0,6281.5,0.0,0.0,839.6,0.0,0.0,0.0,0.0
2015,6/30/2015,DC,Nearshore,4,Dade County 6,43,22,293.6,0.0,0.0,0.0,492.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.5,7529.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7017.8,1042.7,1778.5,0.0,0.0,0.0,21.3,2696.0,1990.3,0.0,378.6
2015,6/30/2015,DC,Nearshore,4,Dade County 6,44,22,23033.9,0.0,0.0,575.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9386.0,0.0,0.0,0.0,0.0,0.0,0.0,9433.6,0.0,0.0,6268.5,0.0,0.0,0.0,0.0,0.0,5696.7,238.2,0.0,0.0,0.0
2015,6/30/2015,DC,Middle,5,Dade County 7,51,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7,0.0,205.9,112.8,0.0,826.4,0.0,0.0,0.0,0.0,1349.1,0.0,0.0,0.0,0.0,0.0,858.0,0.0,0.0,312.5,0.0,650.6,0.0,0.0
2015,6/30/2015,DC,Middle,5,Dade County 7,52,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.9,0.0,602.6,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.4,35.7,0.0,0.0,0.0,0.0,183.1,0.0,424.5,0.0,44.5
2015,6/30/2015,DC,Middle,5,Dade County 7,53,22,0.0,0.0,0.0,0.0,69.8,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,126.5,924.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.2,0.0,0.0,0.0,0.0,0.0,302.4,0.0,714.6,0.0,0.0
2015,6/30/2015,DC,Middle,5,Dade County 7,54,22,0.0,0.0,0.0,0.0,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.3,1480.1,0.0,243.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.7,0.0,0.0,0.0,0.0,0.0,200.6,425.5,407.2,0.0,0.0
2015,7/1/2015,DC,Nearshore,6,Dade County 8,61,22,0.0,0.0,0.0,0.0,69.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6889.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.6,760.8,705.9,0.0,0.0
2015,7/1/2015,DC,Nearshore,6,Dade County 8,62,22,0.0,0.0,0.0,0.0,811.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.7,76.0,0.0,0.0,0.0,0.0,83.6,0.0,533.9,0.0,0.0
2015,7/1/2015,DC,Nearshore,6,Dade County 8,63,22,0.0,0.0,0.0,1099.9,269.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3812.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.8,0.0,0.0,0.0,0.0,1331.5,173.4,564.3,0.0,0.0
2015,7/1/2015,DC,Nearshore,6,Dade County 8,64,22,0.0,0.0,0.0,0.0,607.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,1370.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.2,0.0,0.0,0.0,0.0,0.0,302.2,0.0,457.4,0.0,0.0
2015,7/15/2015,PBC,Nearshore,84,Palm Beach 1,841,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.1,0.0,0.0,0.0,260.7,137.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.1,0.0,0.0,0.0
2015,7/15/2015,PBC,Nearshore,84,Palm Beach 1,842,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0
2015,7/15/2015,PBC,Nearshore,84,Palm Beach 1,843,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.1,0.0,0.0,0.0,0.0,116.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9,0.0,0.0,32.6,0.0,885.1,0.0,0.0,0.0
2015,7/15/2015,PBC,Nearshore,84,Palm Beach 1,844,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,7/16/2015,PBC,Outer,85,Palm Beach 2,851,22,0.0,0.0,0.0,0.0,0.0,0.0,258.8,0.0,0.0,0.0,486.4,0.0,0.0,1440.1,14153.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,7/16/2015,PBC,Outer,85,Palm Beach 2,852,22,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,590.1,0.0,0.0,1759.4,4690.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.3,0.0,0.0,0.0,0.0,0.0,58.8,0.0,125.3,0.0,0.0
2015,7/16/2015,PBC,Outer,85,Palm Beach 2,853,22,0.0,0.0,0.0,0.0,200.6,0.0,0.0,0.0,0.0,0.0,4945.1,0.0,0.0,1808.6,2125.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.3,0.0,0.0,0.0,0.0,0.0,30.7,0.0,0.0,0.0,0.0
2015,7/16/2015,PBC,Outer,85,Palm Beach 2,854,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2394.8,0.0,0.0,74.9,3354.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.6,106.1,0.0,0.0,0.0,0.0,50.9,0.0,0.0,0.0,0.0
2015,7/15/2015,PBC,Outer,86,Palm Beach 3,861,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,0.0,1973.6,3157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.9,0.0,0.0,0.0,0.0,0.0,2.8,0.0,33.1,0.0,0.0
2015,7/15/2015,PBC,Outer,86,Palm Beach 3,862,22,0.0,0.0,0.0,0.0,123.4,0.0,0.0,0.0,0.0,0.0,0.0,1397.3,0.0,1072.4,3585.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.9,0.0,0.0,82.5,0.0,0.0,0.0,0.0,54.9,0.0,467.1
2015,7/15/2015,PBC,Outer,86,Palm Beach 3,863,22,0.0,0.0,0.0,0.0,279.3,0.0,0.0,0.0,0.0,0.0,0.0,669.0,0.0,2172.9,5110.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.6,0.0,0.0,0.0,0.0,0.0,82.5,0.0,142.7,0.0,0.0
2015,7/15/2015,PBC,Outer,86,Palm Beach 3,864,22,0.0,0.0,0.0,0.0,128.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.0,1700.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6,0.0,0.0,0.0,0.0,0.0,32.1,0.0,66.3,0.0,0.0
2015,6/10/2015,BC,Nearshore,87,Broward County 1,871,22,0.0,0.0,0.0,3720.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.6,0.0,0.0,98312.2,0.0,0.0,0.0,0.0,0.0,0.0,9298.6,0.0,0.0,268.4,0.0,0.0,0.0,0.0,0.0,1558.7,259.8,927.9,0.0,284.6
2015,6/10/2015,BC,Nearshore,87,Broward County 1,872,22,0.0,0.0,0.0,0.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,127072.6,0.0,0.0,0.0,0.0,0.0,0.0,31180.3,0.0,0.0,1774.6,0.0,0.0,0.0,0.0,0.0,2819.7,1300.7,1042.7,0.0,769.1
2015,6/10/2015,BC,Nearshore,87,Broward County 1,873,22,0.0,0.0,0.0,0.0,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148326.1,0.0,0.0,0.0,0.0,0.0,0.0,4380.3,0.0,0.0,98.3,0.0,0.0,0.0,0.0,0.0,1192.3,4703.8,684.0,0.0,68.1
2015,6/10/2015,BC,Nearshore,87,Broward County 1,874,22,0.0,0.0,0.0,0.0,1510.0,214.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.4,68480.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.7,0.0,0.0,0.0,0.0,0.0,208.9,5931.6,1132.2,0.0,0.0
2015,6/16/2015,BC,Middle,88,Broward County 2,881,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.2,310.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.7,111.8,0.0,0.0,0.0,0.0,612.9,827.0,1081.4,0.0,0.0
2015,6/16/2015,BC,Middle,88,Broward County 2,882,22,0.0,0.0,405.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.3,0.0,103.9,0.0,0.0
2015,6/17/2015,BC,Middle,88,Broward County 2,883,22,0.0,0.0,0.0,0.0,200.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2989.6,2902.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.2,0.0,0.0,0.0,0.0,0.0,921.8,0.0,37.9,0.0,0.0
2015,6/17/2015,BC,Middle,88,Broward County 2,884,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.6,0.0,0.0,0.0,0.0,0.0,540.5,0.0,196.4,0.0,0.0
2015,6/19/2015,BC,Outer,89,Broward County 3,891,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409.0,0.0,0.0,0.0,0.0,0.0,311.1,0.0,290.6,0.0,0.0
2015,6/19/2015,BC,Outer,89,Broward County 3,892,22,0.0,0.0,0.0,44.5,40.1,0.0,0.0,0.0,0.0,0.0,0.0,233.2,0.0,84.3,2463.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.3,0.0,0.0,0.0,0.0,0.0,488.1,100.4,374.6,0.0,0.0
2015,6/19/2015,BC,Outer,89,Broward County 3,893,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.7,0.0,0.0,0.0,0.0,0.0,177.6,0.0,406.0,0.0,0.0
2015,6/19/2015,BC,Outer,89,Broward County 3,894,22,0.0,0.0,90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.4,0.0,688.9,0.0,0.0
2015,6/10/2015,BC,Nearshore,90,Broward County A,901,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0
2015,6/10/2015,BC,Nearshore,90,Broward County A,902,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.3,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.5
2015,6/10/2015,BC,Nearshore,90,Broward County A,903,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3012.1
2015,6/10/2015,BC,Nearshore,90,Broward County A,904,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1468.8
2015,6/22/2015,DC,Inner,91,Dade County 1,911,22,1395.1,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.1,24333.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5168.1,431.2,0.0,0.0,0.0,0.0,4364.2,0.0,194.4,0.0,809.8
2015,6/22/2015,DC,Inner,91,Dade County 1,912,22,3380.5,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22495.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5998.5,353.3,0.0,0.0,0.0,0.0,2145.5,1196.6,454.9,0.0,111.8
2015,6/26/2015,DC,Inner,91,Dade County 1,913,22,17234.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9284.8,0.0,0.0,0.0,0.0,0.0,0.0,31182.4,0.0,0.0,3575.3,64.1,0.0,0.0,0.0,0.0,3266.2,2584.9,182.3,0.0,25.1
2015,6/26/2015,DC,Inner,91,Dade County 1,914,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9399.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6780.2,910.0,0.0,0.0,0.0,0.0,1372.7,0.0,52.9,0.0,136.5
2015,6/26/2015,DC,Middle,92,Dade County 2,921,22,0.0,0.0,0.0,0.0,25.1,0.0,100.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2988.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.4,0.0,0.0,0.0,0.0,0.0,534.5,0.0,521.5,0.0,0.0
2015,6/26/2015,DC,Middle,92,Dade County 2,922,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3,1580.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.7,694.4,840.3,0.0,0.0
2015,6/26/2015,DC,Middle,92,Dade County 2,923,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.4,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,1629.8,0.0,0.0,820.9,0.0,0.0,0.0,0.0,0.0,749.3,1013.8,199.0,0.0,0.0
2015,6/26/2015,DC,Middle,92,Dade County 2,924,22,0.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,0.0,0.0,128.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.7,0.0,0.0,0.0,0.0,0.0,392.5,0.0,1020.7,0.0,0.0
2015,6/22/2015,DC,Outer,93,Dade County 3,931,22,0.0,0.0,0.0,0.0,116.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.9,0.0,0.0,0.0,0.0,0.0,194.6,0.0,27.3,0.0,0.0
2015,6/22/2015,DC,Outer,93,Dade County 3,932,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,87.6,0.0,0.0
2015,6/22/2015,DC,Outer,93,Dade County 3,933,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.5,0.0,178.7,1991.2,0.0,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8,0.0,69.8,0.0,0.0
2015,6/22/2015,DC,Outer,93,Dade County 3,934,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.5,0.0,0.0,0.0,0.0,0.0,61.5,0.0,75.9,0.0,0.0
2015,6/4/2015,MC,Nearshore,94,Martin County 1,941,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.5,0.0,0.0,0.0,0.0,0.0,1422.5,0.0,10909.5,0.0,0.0,174.4,388.1,0.0,0.0,0.0,0.0
2015,6/4/2015,MC,Nearshore,94,Martin County 1,942,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.6,0.0,0.0,0.0,0.0,597.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572.4,0.0,32070.1,0.0,0.0,275.9,357.1,0.0,0.0,0.0,0.0
2015,6/4/2015,MC,Nearshore,94,Martin County 1,943,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.8,0.0,0.0,0.0,0.0,0.0,148.4,0.0,0.0,0.0,0.0
2015,6/4/2015,MC,Nearshore,94,Martin County 1,944,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.2,0.0,28411.6,0.0,0.0,0.0,220.9,0.0,0.0,0.0,0.0
2015,6/4/2015,MC,Nearshore,95,Martin County 2,951,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.2,0.0,0.0,0.0,206.8,0.0,0.0,0.0,0.0
2015,6/4/2015,MC,Nearshore,95,Martin County 2,952,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4329.9,0.0,0.0,0.0,298.6,1086.9,0.0,0.0,0.0
2015,6/4/2015,MC,Nearshore,95,Martin County 2,953,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6033.1,0.0,0.0,0.0,58.2,0.0,0.0,0.0,0.0
2015,6/4/2015,MC,Nearshore,95,Martin County 2,954,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6442.0,0.0,0.0,0.0,266.3,0.0,0.0,0.0,0.0
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,971,22,0.0,0.0,0.0,0.0,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5099.0,9182.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.1,0.0,0.0,0.0,0.0,0.0,78.9,0.0,386.0,0.0,0.0
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,972,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.4,0.0,1031.4,10188.7,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,1067.3,0.0,0.0,0.0,0.0,0.0,1092.6,0.0,536.5,0.0,972.6
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,973,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.3,4863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1551.1,0.0,0.0,4976.5,0.0,0.0,505.4,0.0,0.0,0.0,0.0
2015,7/14/2015,PBC,Outer,97,Palm Beach 4,974,22,0.0,0.0,0.0,0.0,0.0,0.0,314.9,0.0,0.0,0.0,0.0,1086.1,0.0,156.3,4313.4,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.3,0.0,0.0,0.0,0.0,0.0,695.7,0.0,707.7,0.0,0.0
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,981,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8,7754.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.7,0.0,0.0,3431.3,0.0,0.0,526.1,870.2,612.6,0.0,0.0
2015,7/13/2015,PBC,Outer,98,Palm Beach 5,982,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2377.7,11253.8,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,2368.4,0.0,0.0,1671.6,0.0,0.0,1014.0,0.0,13.7,0.0,0.0
2015,7/17/2015,PBC,Outer,98,Palm Beach 5,983,22,0.0,0.0,0.0,1103.9,115.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2161.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256.8,290.2,0.0,581.4,0.0,0.0,390.1,0.0,327.3,0.0,0.0
2015,7/17/2015,PBC,Outer,98,Palm Beach 5,984,22,0.0,0.0,749.2,71.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.1,0.0,703.5,8335.2,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,2928.3,0.0,0.0,0.0,0.0,0.0,1957.1,0.0,260.5,0.0,175.3
2015,7/7/2015,DC,Outer,99,Dade County 4,991,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.9,0.0,0.0,0.0,0.0,0.0,0.0,2129.6,0.0,0.0,224.7,0.0,0.0,0.0,0.0,0.0,497.5,0.0,555.7,0.0,90.1
2015,7/7/2015,DC,Outer,99,Dade County 4,992,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.6,0.0,0.0,0.0,0.0,0.0,458.5,623.5,110.0,0.0,0.0
2015,7/7/2015,DC,Outer,99,Dade County 4,993,22,0.0,0.0,1026.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.2,0.0,0.0,0.0,0.0,0.0,112.0,0.0,277.1,0.0,0.0
