date,site_name,sst_mean,chl_mean,rrs667_mean,kd490_mean,latitude,longitude,region
2/1/21,Broward County 4,23.959332,0.946385821,0.000125626,0.096577774,26.1494,-80.0894,BC
3/1/21,Broward County 4,24.853703,0.427372793,0.000219168,0.064099999,26.1494,-80.0894,BC
4/1/21,Broward County 4,25.48632,0.453175694,2.00E-05,0.065642853,26.1494,-80.0894,BC
5/1/21,Broward County 4,26.92242,0.543389878,0.000188501,0.070814284,26.1494,-80.0894,BC
6/1/21,Broward County 4,27.937157,0.212733194,,0.0438,26.1494,-80.0894,BC
7/1/21,Broward County 4,28.64029,0.609421869,4.60E-05,0.078633332,26.1494,-80.0894,BC
8/1/21,Broward County 4,29.958149,0.618239204,7.08E-05,0.076683333,26.1494,-80.0894,BC
9/1/21,Broward County 4,29.503387,0.801786218,,0.088699999,26.1494,-80.0894,BC
10/1/21,Broward County 4,28.956623,0.892327502,0.000146168,0.092912499,26.1494,-80.0894,BC
11/1/21,Broward County 4,26.65129,0.762567533,8.52E-05,0.084985711,26.1494,-80.0894,BC
12/1/21,Broward County 4,26.06723,0.693086725,0.000208834,0.080124998,26.1494,-80.0894,BC
1/1/22,Broward County 4,24.87484,0.633077231,3.14E-05,0.077888888,26.1494,-80.0894,BC
2/1/22,Broward County 4,24.652458,0.70068974,0.000121668,0.081212497,26.1494,-80.0894,BC
3/1/22,Broward County 4,25.459625,0.975552887,0.000147751,0.099249996,26.1494,-80.0894,BC
4/1/22,Broward County 4,25.97371,0.402188921,0.000132001,0.060659999,26.1494,-80.0894,BC
5/1/22,Broward County 4,27.292614,0.504697847,3.47E-05,0.067642855,26.1494,-80.0894,BC
6/1/22,Broward County 4,28.806309,0.904956153,,0.095171427,26.1494,-80.0894,BC
7/1/22,Broward County 4,30.12616,0.84178601,0.000132601,0.09082857,26.1494,-80.0894,BC
8/1/22,Broward County 4,30.170074,0.666196768,0.000183001,0.079599998,26.1494,-80.0894,BC
9/1/22,Broward County 4,30.373081,0.97153155,7.72E-05,0.101716665,26.1494,-80.0894,BC
10/1/22,Broward County 4,28.153183,1.221283287,0.000115572,0.113837496,26.1494,-80.0894,BC
11/1/22,Broward County 4,27.530144,0.978346603,0.000202429,0.098842854,26.1494,-80.0894,BC
12/1/22,Broward County 4,26.33046,0.648918378,0.000378668,0.076757142,26.1494,-80.0894,BC
1/1/23,Broward County 4,25.130455,0.614737198,0.000137858,0.075887498,26.1494,-80.0894,BC
2/1/23,Broward County 4,25.087452,0.751791336,0.000178334,0.084887499,26.1494,-80.0894,BC
3/1/23,Broward County 4,25.084198,0.433338508,3.87E-05,0.064549998,26.1494,-80.0894,BC
4/1/23,Broward County 4,26.229336,0.548831691,0.000228334,0.073499997,26.1494,-80.0894,BC
5/1/23,Broward County 4,27.416176,0.452242419,1.00E-05,0.065133333,26.1494,-80.0894,BC
6/1/23,Broward County 4,28.719887,0.699584931,2.00E-06,0.082919995,26.1494,-80.0894,BC
7/1/23,Broward County 4,30.856922,0.715974987,,0.103249998,26.1494,-80.0894,BC
8/1/23,Broward County 4,30.640339,0.681222762,0.000163168,0.082842856,26.1494,-80.0894,BC
9/1/23,Broward County 4,30.27523,1.01500759,8.53E-05,0.102857139,26.1494,-80.0894,BC
10/1/23,Broward County 4,29.046432,1.382692059,8.93E-05,0.122188885,26.1494,-80.0894,BC
11/1/23,Broward County 4,27.458607,1.276875399,9.33E-05,0.119124997,26.1494,-80.0894,BC
12/1/23,Broward County 4,25.61332,1.106046326,0.001022251,0.106266663,26.1494,-80.0894,BC
1/1/24,Broward County 4,24.24274,0.5406199,0.000104668,0.071366665,26.1494,-80.0894,BC
2/1/24,Broward County 4,23.724098,0.925105893,0.000321168,0.094933331,26.1494,-80.0894,BC
3/1/24,Broward County 4,24.654537,0.922253426,0.000118287,0.095374999,26.1494,-80.0894,BC
4/1/24,Broward County 4,25.176884,0.348456522,0.000106668,0.057733332,26.1494,-80.0894,BC
5/1/24,Broward County 4,28.012642,0.434535686,7.50E-05,0.067066665,26.1494,-80.0894,BC
6/1/24,Broward County 4,28.98589,1.630291555,0.000499715,0.151987497,26.1494,-80.0894,BC
7/1/24,Broward County 4,30.124226,0.627391373,1.73E-05,0.08003333,26.1494,-80.0894,BC
8/1/24,Broward County 4,30.091412,0.65801466,5.20E-05,0.083733334,26.1494,-80.0894,BC
9/1/24,Broward County 4,30.270187,1.797153316,0.000276168,0.180399993,26.1494,-80.0894,BC
10/1/24,Broward County 4,28.606575,2.213560961,0.000712876,0.188199994,26.1494,-80.0894,BC
11/1/24,Broward County 4,27.449955,1.323855483,0.000427572,0.117266663,26.1494,-80.0894,BC
12/1/24,Broward County 4,25.855968,0.921290389,4.57E-05,0.093428568,26.1494,-80.0894,BC
1/1/25,Broward County 4,23.993317,0.593487127,,0.069912497,26.1494,-80.0894,BC
2/1/25,Broward County 4,24.465107,0.9125167,0.000100334,0.094066665,26.1494,-80.0894,BC
3/1/25,Broward County 4,24.609837,0.966687974,0.000213144,0.096499998,26.1494,-80.0894,BC
4/1/25,Broward County 4,26.040504,0.879514754,0.000164334,0.091849997,26.1494,-80.0894,BC
5/1/25,Broward County 4,27.586205,1.006185638,,0.098199998,26.1494,-80.0894,BC
6/1/25,Broward County 4,28.60099,0.66688952,,0.076774999,26.1494,-80.0894,BC
7/1/25,Broward County 4,29.497639,0.529152428,,0.069766665,26.1494,-80.0894,BC
8/1/25,Broward County 4,30.86789,1.078505443,0.001364001,0.105633332,26.1494,-80.0894,BC
9/1/25,Broward County 4,30.051384,1.597116033,0.000124334,0.13486666,26.1494,-80.0894,BC
10/1/25,Broward County 4,28.713196,,,,26.1494,-80.0894,BC
11/1/25,Broward County 4,27.286556,,,,26.1494,-80.0894,BC
12/1/25,Broward County 4,26.154526,,,,26.1494,-80.0894,BC
6/1/02,Broward County 5,28.289148,,,,26.3019,-80.0682,BC
7/1/02,Broward County 5,29.034445,0.618986666,,0.080899999,26.3019,-80.0682,BC
8/1/02,Broward County 5,29.526266,0.544633734,7.45E-05,0.07192,26.3019,-80.0682,BC
9/1/02,Broward County 5,29.256903,0.405546553,4.00E-06,0.059099999,26.3019,-80.0682,BC
10/1/02,Broward County 5,28.57929,0.4280751,5.13E-05,0.064149998,26.3019,-80.0682,BC
11/1/02,Broward County 5,27.067139,0.47337159,3.24E-05,0.06563333,26.3019,-80.0682,BC
12/1/02,Broward County 5,24.983465,0.507377565,4.33E-05,0.067933331,26.3019,-80.0682,BC
1/1/03,Broward County 5,23.45082,0.53585351,1.73E-05,0.070766665,26.3019,-80.0682,BC
2/1/03,Broward County 5,23.642807,0.830955833,2.96E-05,0.091116664,26.3019,-80.0682,BC
3/1/03,Broward County 5,25.5693,0.605644445,,0.07593333,26.3019,-80.0682,BC
4/1/03,Broward County 5,25.153427,0.482701401,0.000138668,0.068033333,26.3019,-80.0682,BC
5/1/03,Broward County 5,27.58875,0.642145872,0.000112668,0.082533331,26.3019,-80.0682,BC
6/1/03,Broward County 5,29.057917,0.647087395,5.00E-05,0.087399999,26.3019,-80.0682,BC
7/1/03,Broward County 5,29.159128,0.763845289,7.04E-05,0.088139996,26.3019,-80.0682,BC
8/1/03,Broward County 5,29.849014,0.268862993,,0.048399998,26.3019,-80.0682,BC
9/1/03,Broward County 5,29.336899,0.807160288,0.000208334,0.089499999,26.3019,-80.0682,BC
10/1/03,Broward County 5,28.634665,0.806826368,2.55E-05,0.089166665,26.3019,-80.0682,BC
11/1/03,Broward County 5,27.133224,1.214756787,0.000524401,0.113649998,26.3019,-80.0682,BC
12/1/03,Broward County 5,24.70343,0.734476974,7.66E-05,0.084399997,26.3019,-80.0682,BC
1/1/04,Broward County 5,23.491282,0.571723765,0.000117334,0.071479999,26.3019,-80.0682,BC
2/1/04,Broward County 5,24.228006,0.712750802,0.000242401,0.082966664,26.3019,-80.0682,BC
3/1/04,Broward County 5,24.357477,0.258722015,0.000113001,0.042874999,26.3019,-80.0682,BC
4/1/04,Broward County 5,24.696564,0.375585234,2.95E-05,0.058679999,26.3019,-80.0682,BC
5/1/04,Broward County 5,26.313507,0.331908425,0.000214668,0.054049999,26.3019,-80.0682,BC
6/1/04,Broward County 5,29.270441,0.383167917,1.63E-05,0.058939999,26.3019,-80.0682,BC
7/1/04,Broward County 5,29.74317,0.211402074,,0.0459,26.3019,-80.0682,BC
8/1/04,Broward County 5,29.847631,0.561454351,0.000168501,0.074066666,26.3019,-80.0682,BC
9/1/04,Broward County 5,29.20073,0.409847786,0.000119334,0.0613,26.3019,-80.0682,BC
10/1/04,Broward County 5,28.14505,1.726992965,0.000288668,0.142724995,26.3019,-80.0682,BC
11/1/04,Broward County 5,27.211258,1.281864474,0.000200401,0.150999994,26.3019,-80.0682,BC
12/1/04,Broward County 5,25.40886,0.527283455,,0.066016664,26.3019,-80.0682,BC
1/1/05,Broward County 5,24.163198,0.527837356,0.000243501,0.069849998,26.3019,-80.0682,BC
2/1/05,Broward County 5,23.422867,0.511181022,6.00E-06,0.067433332,26.3019,-80.0682,BC
3/1/05,Broward County 5,24.008478,0.733446538,,0.084783333,26.3019,-80.0682,BC
4/1/05,Broward County 5,24.469122,0.431980503,,0.063019998,26.3019,-80.0682,BC
5/1/05,Broward County 5,26.231028,0.46206969,,0.067199998,26.3019,-80.0682,BC
6/1/05,Broward County 5,28.32311,0.835600937,0.000117001,0.092474997,26.3019,-80.0682,BC
7/1/05,Broward County 5,29.291794,0.484219636,3.20E-05,0.067999997,26.3019,-80.0682,BC
8/1/05,Broward County 5,30.343826,0.88686344,,0.096699998,26.3019,-80.0682,BC
9/1/05,Broward County 5,29.349981,0.547777116,3.77E-05,0.071566664,26.3019,-80.0682,BC
10/1/05,Broward County 5,28.103409,0.764074022,0.001965601,0.085399997,26.3019,-80.0682,BC
11/1/05,Broward County 5,26.162085,2.354756335,0.000853334,0.212649994,26.3019,-80.0682,BC
12/1/05,Broward County 5,24.853928,1.13620923,0.000147201,0.108699994,26.3019,-80.0682,BC
1/1/06,Broward County 5,23.590286,0.785226488,0.000137001,0.088999997,26.3019,-80.0682,BC
2/1/06,Broward County 5,23.264343,0.702272092,8.13E-05,0.08215,26.3019,-80.0682,BC
3/1/06,Broward County 5,24.116907,0.619457727,9.48E-05,0.077833331,26.3019,-80.0682,BC
4/1/06,Broward County 5,25.42158,0.223824009,2.80E-05,0.042099998,26.3019,-80.0682,BC
5/1/06,Broward County 5,26.351095,0.447251534,,0.063079997,26.3019,-80.0682,BC
6/1/06,Broward County 5,27.950165,0.60090723,,0.088279998,26.3019,-80.0682,BC
7/1/06,Broward County 5,29.010223,0.327151082,,0.052949999,26.3019,-80.0682,BC
8/1/06,Broward County 5,29.65742,0.467564831,,0.065266665,26.3019,-80.0682,BC
9/1/06,Broward County 5,29.769861,0.582209849,,0.074399998,26.3019,-80.0682,BC
10/1/06,Broward County 5,28.800238,0.388433613,8.00E-06,0.060866664,26.3019,-80.0682,BC
11/1/06,Broward County 5,26.526163,0.714225824,0.000102001,0.080799997,26.3019,-80.0682,BC
12/1/06,Broward County 5,25.53959,0.52849553,0.000180401,0.069933331,26.3019,-80.0682,BC
1/1/07,Broward County 5,25.21523,0.53790092,0.000132668,0.07053333,26.3019,-80.0682,BC
2/1/07,Broward County 5,23.894135,0.490361681,4.67E-06,0.067699998,26.3019,-80.0682,BC
3/1/07,Broward County 5,24.366995,0.713214989,0.000213801,0.083049999,26.3019,-80.0682,BC
4/1/07,Broward County 5,24.746948,0.440230509,7.18E-05,0.063499999,26.3019,-80.0682,BC
5/1/07,Broward County 5,26.834223,0.336244459,,0.0528,26.3019,-80.0682,BC
6/1/07,Broward County 5,27.640528,0.604427117,0.000166001,0.078639999,26.3019,-80.0682,BC
7/1/07,Broward County 5,29.837015,0.393757945,,0.06048,26.3019,-80.0682,BC
8/1/07,Broward County 5,29.790995,0.473159701,,0.068124998,26.3019,-80.0682,BC
9/1/07,Broward County 5,29.518463,0.448652979,2.30E-05,0.066999999,26.3019,-80.0682,BC
10/1/07,Broward County 5,28.669601,1.378217012,3.40E-05,0.12243333,26.3019,-80.0682,BC
11/1/07,Broward County 5,26.604624,0.623711509,0.000263251,0.075639998,26.3019,-80.0682,BC
12/1/07,Broward County 5,25.558279,0.552550966,0.000289201,0.070899999,26.3019,-80.0682,BC
1/1/08,Broward County 5,24.275742,0.469738121,3.47E-05,0.064416666,26.3019,-80.0682,BC
2/1/08,Broward County 5,24.291056,0.598667373,8.93E-05,0.075449998,26.3019,-80.0682,BC
3/1/08,Broward County 5,23.977121,0.676414877,,0.079599997,26.3019,-80.0682,BC
4/1/08,Broward County 5,25.263453,0.283116718,,0.049299998,26.3019,-80.0682,BC
5/1/08,Broward County 5,26.299414,0.201903895,8.20E-05,0.049066665,26.3019,-80.0682,BC
6/1/08,Broward County 5,28.388433,0.451087931,7.80E-05,0.066839998,26.3019,-80.0682,BC
7/1/08,Broward County 5,28.999613,0.316059325,,0.058099998,26.3019,-80.0682,BC
8/1/08,Broward County 5,29.403519,0.445301145,0.000328001,0.066499998,26.3019,-80.0682,BC
9/1/08,Broward County 5,28.502707,1.141991556,0.000362001,0.110019998,26.3019,-80.0682,BC
10/1/08,Broward County 5,27.978949,0.759306957,2.47E-05,0.086016665,26.3019,-80.0682,BC
11/1/08,Broward County 5,25.822998,0.446540813,1.00E-05,0.063666665,26.3019,-80.0682,BC
12/1/08,Broward County 5,24.4154,0.605384087,8.40E-05,0.076249997,26.3019,-80.0682,BC
1/1/09,Broward County 5,23.37411,0.591829792,8.04E-05,0.074766664,26.3019,-80.0682,BC
2/1/09,Broward County 5,22.970129,0.559019879,4.70E-05,0.072116664,26.3019,-80.0682,BC
3/1/09,Broward County 5,23.71107,0.487485629,7.54E-05,0.066739999,26.3019,-80.0682,BC
4/1/09,Broward County 5,24.504873,0.407705702,,0.06105,26.3019,-80.0682,BC
5/1/09,Broward County 5,26.330286,0.253954878,0.000171334,0.04752,26.3019,-80.0682,BC
6/1/09,Broward County 5,28.659922,0.407625506,0.001227334,0.063799998,26.3019,-80.0682,BC
7/1/09,Broward County 5,29.3452,0.528428008,,0.07093333,26.3019,-80.0682,BC
8/1/09,Broward County 5,30.013351,0.817984233,7.80E-05,0.089566665,26.3019,-80.0682,BC
9/1/09,Broward County 5,30.01145,0.611993914,,0.075516665,26.3019,-80.0682,BC
10/1/09,Broward County 5,29.271378,0.388695246,,0.061239999,26.3019,-80.0682,BC
11/1/09,Broward County 5,27.201426,0.38490174,0.000248601,0.059399999,26.3019,-80.0682,BC
12/1/09,Broward County 5,25.470642,0.550462916,0.000108801,0.074266666,26.3019,-80.0682,BC
1/1/10,Broward County 5,23.715942,0.460204846,2.30E-05,0.063739999,26.3019,-80.0682,BC
2/1/10,Broward County 5,23.246801,0.460731611,8.20E-05,0.064099998,26.3019,-80.0682,BC
3/1/10,Broward County 5,22.156036,0.631519979,3.28E-05,0.076079999,26.3019,-80.0682,BC
4/1/10,Broward County 5,24.166006,0.827477348,,0.090639997,26.3019,-80.0682,BC
5/1/10,Broward County 5,26.938562,0.419965047,9.80E-05,0.061979999,26.3019,-80.0682,BC
6/1/10,Broward County 5,29.179712,0.580893775,,0.073899998,26.3019,-80.0682,BC
7/1/10,Broward County 5,29.296656,0.344407162,,0.055699998,26.3019,-80.0682,BC
8/1/10,Broward County 5,30.08013,0.592788354,9.73E-05,0.075524999,26.3019,-80.0682,BC
9/1/10,Broward County 5,29.58191,0.601410663,0.000278251,0.074119998,26.3019,-80.0682,BC
10/1/10,Broward County 5,27.840143,0.487725442,4.73E-05,0.068116665,26.3019,-80.0682,BC
11/1/10,Broward County 5,26.203638,0.410654803,1.43E-05,0.059649998,26.3019,-80.0682,BC
12/1/10,Broward County 5,23.942947,0.463673592,7.43E-05,0.065366666,26.3019,-80.0682,BC
1/1/11,Broward County 5,22.983835,0.628198296,3.70E-05,0.078216664,26.3019,-80.0682,BC
2/1/11,Broward County 5,23.143148,0.626246283,6.10E-05,0.0792,26.3019,-80.0682,BC
3/1/11,Broward County 5,24.197723,0.571263795,0.000129001,0.073216663,26.3019,-80.0682,BC
4/1/11,Broward County 5,26.01803,0.526976104,8.71E-10,0.069899999,26.3019,-80.0682,BC
5/1/11,Broward County 5,27.032827,0.302977845,,0.052524999,26.3019,-80.0682,BC
6/1/11,Broward County 5,28.665863,0.28141879,,0.052299999,26.3019,-80.0682,BC
7/1/11,Broward County 5,29.538675,0.329243552,,0.052299997,26.3019,-80.0682,BC
8/1/11,Broward County 5,30.534159,0.35978509,,0.058533333,26.3019,-80.0682,BC
9/1/11,Broward County 5,30.13978,0.501047805,0.000118501,0.068733331,26.3019,-80.0682,BC
10/1/11,Broward County 5,27.868774,0.505711406,3.27E-05,0.068459997,26.3019,-80.0682,BC
11/1/11,Broward County 5,25.973984,0.885018398,0.000158751,0.093666663,26.3019,-80.0682,BC
12/1/11,Broward County 5,25.121222,0.709004268,0.000135601,0.081416663,26.3019,-80.0682,BC
1/1/12,Broward County 5,23.835943,0.611557225,0.000210601,0.075466666,26.3019,-80.0682,BC
2/1/12,Broward County 5,24.455236,0.386486118,,0.058049999,26.3019,-80.0682,BC
3/1/12,Broward County 5,24.965225,0.396560197,0.000163251,0.059733332,26.3019,-80.0682,BC
4/1/12,Broward County 5,25.437134,0.204089642,,0.036199998,26.3019,-80.0682,BC
5/1/12,Broward County 5,26.435038,0.70911438,,0.081399997,26.3019,-80.0682,BC
6/1/12,Broward County 5,28.092005,0.200941806,,0.045233333,26.3019,-80.0682,BC
7/1/12,Broward County 5,28.937632,0.591886318,,0.075139996,26.3019,-80.0682,BC
8/1/12,Broward County 5,29.4684,0.823300958,2.80E-05,0.090399995,26.3019,-80.0682,BC
9/1/12,Broward County 5,29.334604,0.57307598,7.47E-05,0.075859998,26.3019,-80.0682,BC
10/1/12,Broward County 5,28.344976,0.974037985,9.27E-05,0.099249997,26.3019,-80.0682,BC
11/1/12,Broward County 5,26.549667,0.482941707,9.40E-05,0.065633332,26.3019,-80.0682,BC
12/1/12,Broward County 5,25.539877,0.4978039,0.000125168,0.067337499,26.3019,-80.0682,BC
1/1/13,Broward County 5,24.629507,0.295436502,6.20E-05,0.050249998,26.3019,-80.0682,BC
2/1/13,Broward County 5,24.250305,0.41298151,1.60E-05,0.060033332,26.3019,-80.0682,BC
3/1/13,Broward County 5,23.285639,0.333192964,1.10E-05,0.050133333,26.3019,-80.0682,BC
4/1/13,Broward County 5,25.590555,0.47626508,4.00E-06,0.067225,26.3019,-80.0682,BC
5/1/13,Broward County 5,26.662897,0.290184945,,0.049400001,26.3019,-80.0682,BC
6/1/13,Broward County 5,28.122782,0.423773399,8.00E-06,0.063599999,26.3019,-80.0682,BC
7/1/13,Broward County 5,28.75263,0.438131551,4.40E-05,0.056559999,26.3019,-80.0682,BC
8/1/13,Broward County 5,29.433466,0.273878701,,0.043649998,26.3019,-80.0682,BC
9/1/13,Broward County 5,29.215652,0.732329573,0.001316001,0.071399999,26.3019,-80.0682,BC
10/1/13,Broward County 5,28.61083,0.450161755,0.000197001,0.0646,26.3019,-80.0682,BC
11/1/13,Broward County 5,27.106619,0.424825296,0.000145801,0.060699999,26.3019,-80.0682,BC
12/1/13,Broward County 5,25.903753,0.348643437,0.000105001,0.054949999,26.3019,-80.0682,BC
1/1/14,Broward County 5,24.827967,0.37867664,0.000237001,0.058757141,26.3019,-80.0682,BC
2/1/14,Broward County 5,24.851553,0.467649236,0.000127334,0.064916665,26.3019,-80.0682,BC
3/1/14,Broward County 5,24.55066,0.400708357,,0.059733332,26.3019,-80.0682,BC
4/1/14,Broward County 5,25.723974,0.36035949,,0.056159998,26.3019,-80.0682,BC
5/1/14,Broward County 5,26.92512,0.274328927,,0.045999999,26.3019,-80.0682,BC
6/1/14,Broward County 5,28.225428,0.318322442,,0.056724998,26.3019,-80.0682,BC
7/1/14,Broward County 5,29.489618,,,,26.3019,-80.0682,BC
8/1/14,Broward County 5,30.546564,0.663426394,6.36E-05,0.082116663,26.3019,-80.0682,BC
9/1/14,Broward County 5,29.812784,0.584619423,,0.077399996,26.3019,-80.0682,BC
10/1/14,Broward County 5,28.466864,0.690578669,,0.080899999,26.3019,-80.0682,BC
11/1/14,Broward County 5,25.968878,0.517519295,0.000191801,0.069333332,26.3019,-80.0682,BC
12/1/14,Broward County 5,25.127981,0.465447058,0.000139201,0.064449999,26.3019,-80.0682,BC
1/1/15,Broward County 5,24.705032,0.464140579,4.20E-05,0.064266666,26.3019,-80.0682,BC
2/1/15,Broward County 5,23.735907,0.480839213,,0.065383331,26.3019,-80.0682,BC
3/1/15,Broward County 5,24.810944,0.54864492,0.000293334,0.071183329,26.3019,-80.0682,BC
4/1/15,Broward County 5,26.347998,0.226860363,,0.045499999,26.3019,-80.0682,BC
5/1/15,Broward County 5,27.123266,0.36802872,0.000124001,0.057233332,26.3019,-80.0682,BC
6/1/15,Broward County 5,28.510931,0.447930639,9.04E-05,0.064299999,26.3019,-80.0682,BC
7/1/15,Broward County 5,29.89182,0.266446645,,0.046966664,26.3019,-80.0682,BC
8/1/15,Broward County 5,30.325241,0.649024338,8.20E-05,0.079049998,26.3019,-80.0682,BC
9/1/15,Broward County 5,29.899216,0.903509219,1.82E-05,0.097341664,26.3019,-80.0682,BC
10/1/15,Broward County 5,28.46228,0.767664289,,0.087599997,26.3019,-80.0682,BC
11/1/15,Broward County 5,27.395147,0.545015544,5.93E-05,0.070933331,26.3019,-80.0682,BC
12/1/15,Broward County 5,26.233969,0.96469152,0.000169001,0.098459998,26.3019,-80.0682,BC
1/1/16,Broward County 5,25.47811,0.648067196,0.000111334,0.079383331,26.3019,-80.0682,BC
2/1/16,Broward County 5,24.622238,0.683375046,5.98E-05,0.081599997,26.3019,-80.0682,BC
3/1/16,Broward County 5,24.778381,0.486691284,2.20E-05,0.063539999,26.3019,-80.0682,BC
4/1/16,Broward County 5,25.668518,0.314238206,,0.051799998,26.3019,-80.0682,BC
5/1/16,Broward County 5,27.343328,0.272912224,,0.034099998,26.3019,-80.0682,BC
6/1/16,Broward County 5,28.674417,0.453344266,,0.072399999,26.3019,-80.0682,BC
7/1/16,Broward County 5,29.76525,0.596313316,7.45E-05,0.075439999,26.3019,-80.0682,BC
8/1/16,Broward County 5,29.84906,0.302033976,,0.050149998,26.3019,-80.0682,BC
9/1/16,Broward County 5,29.343954,0.596338689,,0.074833332,26.3019,-80.0682,BC
10/1/16,Broward County 5,28.505743,1.148163448,3.00E-05,0.110633334,26.3019,-80.0682,BC
11/1/16,Broward County 5,26.964502,0.504016603,0.000110251,0.068266665,26.3019,-80.0682,BC
12/1/16,Broward County 5,26.194616,0.532964279,6.48E-05,0.070216666,26.3019,-80.0682,BC
1/1/17,Broward County 5,25.25675,0.73030147,0.000302001,0.083599998,26.3019,-80.0682,BC
2/1/17,Broward County 5,24.649118,0.396423107,2.00E-05,0.058699998,26.3019,-80.0682,BC
3/1/17,Broward County 5,24.974253,0.273962754,0.000148334,0.047166666,26.3019,-80.0682,BC
4/1/17,Broward County 5,25.963257,0.361482985,3.80E-05,0.061624999,26.3019,-80.0682,BC
5/1/17,Broward County 5,27.267492,0.391411185,,0.057879999,26.3019,-80.0682,BC
6/1/17,Broward County 5,28.185278,1.062064211,0.000175501,0.104749997,26.3019,-80.0682,BC
7/1/17,Broward County 5,29.586004,0.451453954,0.000106001,0.063539997,26.3019,-80.0682,BC
8/1/17,Broward County 5,30.026749,0.48477999,,0.068419997,26.3019,-80.0682,BC
9/1/17,Broward County 5,29.380178,1.358352264,4.00E-06,0.123683331,26.3019,-80.0682,BC
10/1/17,Broward County 5,28.542398,1.074286509,0.000296668,0.104999998,26.3019,-80.0682,BC
11/1/17,Broward County 5,26.610672,1.158147385,0.000113001,0.107683328,26.3019,-80.0682,BC
12/1/17,Broward County 5,25.648355,0.540050656,5.80E-05,0.071233331,26.3019,-80.0682,BC
1/1/18,Broward County 5,23.841864,0.973576019,0.001294001,0.096466664,26.3019,-80.0682,BC
2/1/18,Broward County 5,24.309805,0.565339198,0.000144001,0.07303333,26.3019,-80.0682,BC
3/1/18,Broward County 5,24.62536,0.424295828,4.50E-05,0.060966666,26.3019,-80.0682,BC
4/1/18,Broward County 5,25.622355,0.239138022,,0.043249998,26.3019,-80.0682,BC
5/1/18,Broward County 5,26.54332,0.212192804,,0.037133331,26.3019,-80.0682,BC
6/1/18,Broward County 5,28.68041,0.453589812,,0.067549998,26.3019,-80.0682,BC
7/1/18,Broward County 5,29.95957,0.347573787,0.001040001,0.056549996,26.3019,-80.0682,BC
8/1/18,Broward County 5,29.860983,0.247142238,,0.044183332,26.3019,-80.0682,BC
9/1/18,Broward County 5,29.736673,0.548671454,6.40E-05,0.075059998,26.3019,-80.0682,BC
10/1/18,Broward County 5,28.304327,1.374273449,6.05E-05,0.122349999,26.3019,-80.0682,BC
11/1/18,Broward County 5,27.094233,0.641286684,0.000178201,0.080628569,26.3019,-80.0682,BC
12/1/18,Broward County 5,25.53061,0.62009894,0.000763168,0.079328567,26.3019,-80.0682,BC
1/1/19,Broward County 5,24.72879,0.460012103,0.000195334,0.063099999,26.3019,-80.0682,BC
2/1/19,Broward County 5,24.932013,0.639507711,9.54E-05,0.078466665,26.3019,-80.0682,BC
3/1/19,Broward County 5,25.636148,0.495059228,,0.065739998,26.3019,-80.0682,BC
4/1/19,Broward County 5,25.85437,0.341608495,,0.058124999,26.3019,-80.0682,BC
5/1/19,Broward County 5,27.110266,0.52680825,1.20E-05,0.071659999,26.3019,-80.0682,BC
6/1/19,Broward County 5,28.837534,0.568788126,3.40E-05,0.076950001,26.3019,-80.0682,BC
7/1/19,Broward County 5,29.582865,0.302962065,,0.056549999,26.3019,-80.0682,BC
8/1/19,Broward County 5,30.007727,0.483536174,,0.067799998,26.3019,-80.0682,BC
9/1/19,Broward County 5,29.503363,0.866430044,0.000915334,0.092339997,26.3019,-80.0682,BC
10/1/19,Broward County 5,28.837183,0.438126112,8.43E-05,0.063316664,26.3019,-80.0682,BC
11/1/19,Broward County 5,27.892355,0.432254543,1.60E-05,0.061216664,26.3019,-80.0682,BC
12/1/19,Broward County 5,25.827398,0.515340472,0.000108751,0.068816666,26.3019,-80.0682,BC
1/1/20,Broward County 5,25.069067,0.789246629,0.000215601,0.088300001,26.3019,-80.0682,BC
2/1/20,Broward County 5,25.59614,0.387955344,0.000148668,0.058959998,26.3019,-80.0682,BC
3/1/20,Broward County 5,25.280228,0.439073071,2.00E-06,0.06038333,26.3019,-80.0682,BC
4/1/20,Broward County 5,26.474564,0.253911953,,0.047699998,26.3019,-80.0682,BC
5/1/20,Broward County 5,27.097672,0.272174902,,0.045949999,26.3019,-80.0682,BC
6/1/20,Broward County 5,28.674469,0.361189526,,0.057359999,26.3019,-80.0682,BC
7/1/20,Broward County 5,29.862503,0.234932423,0.000154001,0.050866666,26.3019,-80.0682,BC
8/1/20,Broward County 5,29.772345,0.335251192,0.000464001,0.052383332,26.3019,-80.0682,BC
9/1/20,Broward County 5,29.63061,0.582125747,,0.076699999,26.3019,-80.0682,BC
10/1/20,Broward County 5,28.879526,0.995659873,0.000447001,0.101749994,26.3019,-80.0682,BC
11/1/20,Broward County 5,27.098486,1.992264032,0.001190801,0.189239992,26.3019,-80.0682,BC
12/1/20,Broward County 5,25.34469,0.45924366,7.15E-05,0.066991666,26.3019,-80.0682,BC
1/1/21,Broward County 5,23.860718,0.749160831,0.000160751,0.085916663,26.3019,-80.0682,BC
2/1/21,Broward County 5,24.020685,0.527957886,0.000134001,0.071799997,26.3019,-80.0682,BC
3/1/21,Broward County 5,24.904242,0.381182498,0.000131501,0.056379999,26.3019,-80.0682,BC
4/1/21,Broward County 5,25.469645,0.316084176,,0.056749999,26.3019,-80.0682,BC
