year,region,habitat,site_id,site_name,station_id,octocoral_density
2018,MK,P,34,West Turtle Shoal,344,8
2018,MK,P,35,Dustan Rocks,351,15
2018,MK,P,35,Dustan Rocks,352,16.4
2018,MK,P,35,Dustan Rocks,353,14.3
2018,MK,P,35,Dustan Rocks,354,13.6
2018,LK,P,36,West Washer Women,361,3.7
2018,LK,P,36,West Washer Women,362,6.5
2018,LK,P,36,West Washer Women,363,4.7
2018,LK,P,36,West Washer Women,364,3.4
2018,LK,P,38,Cliff Green,381,8.7
2018,LK,P,38,Cliff Green,382,8
2018,LK,P,38,Cliff Green,383,8.7
2018,LK,P,38,Cliff Green,384,4.7
2018,UK,OS,50,Carysfort Shallow,501,4.6
2018,UK,OS,50,Carysfort Shallow,502,3.3
2018,UK,OS,50,Carysfort Shallow,503,41.8
2018,UK,OS,50,Carysfort Shallow,504,38.5
2018,UK,OS,52,Molasses Shallow,521,15.7
2018,UK,OS,52,Molasses Shallow,522,13
2018,UK,OS,52,Molasses Shallow,523,18.1
2018,UK,OS,52,Molasses Shallow,524,15.4
2018,MK,OS,54,Alligator Shallow,541,6.1
2018,MK,OS,54,Alligator Shallow,542,8.6
2018,MK,OS,54,Alligator Shallow,543,17.5
2018,MK,OS,54,Alligator Shallow,544,12.2
2018,MK,OS,55,Tennessee Shallow,551,8.9
2018,MK,OS,55,Tennessee Shallow,552,8.6
2018,MK,OS,55,Tennessee Shallow,553,9.5
2018,MK,OS,55,Tennessee Shallow,554,16.4
2018,MK,OS,56,Sombrero Shallow,561,5.6
2018,MK,OS,56,Sombrero Shallow,562,8.6
2018,MK,OS,56,Sombrero Shallow,563,5.6
2018,MK,OS,56,Sombrero Shallow,564,7.1
2018,LK,OS,59,Western Sambo Shallow,591,8.8
2018,LK,OS,59,Western Sambo Shallow,592,4.7
2018,LK,OS,59,Western Sambo Shallow,593,3.1
2018,LK,OS,59,Western Sambo Shallow,594,3
2018,LK,OS,61,Sand Key Shallow,611,10.2
2018,LK,OS,61,Sand Key Shallow,612,4.8
2018,LK,OS,61,Sand Key Shallow,613,9.3
2018,LK,OS,61,Sand Key Shallow,614,4.1
2018,UK,OD,70,Carysfort Deep,701,12.3
2018,UK,OD,70,Carysfort Deep,702,15.1
2018,UK,OD,70,Carysfort Deep,703,13.3
2018,UK,OD,70,Carysfort Deep,704,13.7
2018,UK,OD,72,Molasses Deep,721,18
2018,UK,OD,72,Molasses Deep,722,12.9
2018,UK,OD,72,Molasses Deep,723,20.6
2018,UK,OD,72,Molasses Deep,724,21.6
2018,MK,OD,74,Alligator Deep,741,10.5
2018,MK,OD,74,Alligator Deep,742,8.8
2018,MK,OD,74,Alligator Deep,743,9.7
2018,MK,OD,74,Alligator Deep,744,17.7
2018,MK,OD,75,Tennessee Deep,751,5.9
2018,MK,OD,75,Tennessee Deep,752,6.5
2018,MK,OD,75,Tennessee Deep,753,9.4
2018,MK,OD,75,Tennessee Deep,754,4.9
2018,MK,OD,76,Sombrero Deep,761,6
2018,MK,OD,76,Sombrero Deep,762,3.7
2018,MK,OD,76,Sombrero Deep,763,6.7
2018,MK,OD,76,Sombrero Deep,764,9.1
2018,LK,OD,79,Western Sambo Deep,791,13.9
2018,LK,OD,79,Western Sambo Deep,792,13.1
2018,LK,OD,79,Western Sambo Deep,793,11
2018,LK,OD,79,Western Sambo Deep,794,7.9
2018,LK,OD,81,Sand Key Deep,811,23.1
2018,LK,OD,81,Sand Key Deep,812,18
2018,LK,OD,81,Sand Key Deep,813,27.6
2018,LK,OD,81,Sand Key Deep,814,37.7
2019,UK,P,32,Porter Patch,321,16.1
2019,UK,P,32,Porter Patch,322,14.2
2019,UK,P,32,Porter Patch,323,12.2
2019,UK,P,32,Porter Patch,324,12.6
2019,UK,P,33,Admiral,331,30.3
2019,UK,P,33,Admiral,332,24.7
2019,UK,P,33,Admiral,333,36.1
2019,UK,P,33,Admiral,334,44.4
2019,MK,P,34,West Turtle Shoal,341,6.7
2019,MK,P,34,West Turtle Shoal,342,15.1
2019,MK,P,34,West Turtle Shoal,343,21.5
2019,MK,P,34,West Turtle Shoal,344,12.4
2019,MK,P,35,Dustan Rocks,351,13.7
2019,MK,P,35,Dustan Rocks,352,20
2019,MK,P,35,Dustan Rocks,353,15.5
2019,MK,P,35,Dustan Rocks,354,15.1
2019,LK,P,36,West Washer Women,361,5
2019,LK,P,36,West Washer Women,362,6.4
2019,LK,P,36,West Washer Women,363,4.4
2019,LK,P,36,West Washer Women,364,6.3
2019,LK,P,38,Cliff Green,381,9.7
2019,LK,P,38,Cliff Green,382,7.7
2019,LK,P,38,Cliff Green,383,11
2019,LK,P,38,Cliff Green,384,4.4
2019,UK,OS,50,Carysfort Shallow,501,6.4
2019,UK,OS,50,Carysfort Shallow,502,4.3
2019,UK,OS,50,Carysfort Shallow,503,41.2
2019,UK,OS,50,Carysfort Shallow,504,30.4
2019,UK,OS,52,Molasses Shallow,521,17.7
2019,UK,OS,52,Molasses Shallow,522,21.4
2019,UK,OS,52,Molasses Shallow,523,24.1
2019,UK,OS,52,Molasses Shallow,524,23.2
2019,MK,OS,54,Alligator Shallow,541,26.8
2019,MK,OS,54,Alligator Shallow,542,25.7
2019,MK,OS,54,Alligator Shallow,543,40.9
2019,MK,OS,54,Alligator Shallow,544,17.5
2019,MK,OS,55,Tennessee Shallow,551,24.8
2019,MK,OS,55,Tennessee Shallow,552,34.2
2019,MK,OS,55,Tennessee Shallow,553,19.6
2019,MK,OS,55,Tennessee Shallow,554,26
2019,MK,OS,56,Sombrero Shallow,561,12.5
2019,MK,OS,56,Sombrero Shallow,562,12.5
2019,MK,OS,56,Sombrero Shallow,563,12.2
2019,MK,OS,56,Sombrero Shallow,564,8.7
2019,LK,OS,59,Western Sambo Shallow,591,10.3
2019,LK,OS,59,Western Sambo Shallow,592,5.9
2019,LK,OS,59,Western Sambo Shallow,593,3
2019,LK,OS,59,Western Sambo Shallow,594,2.7
2019,LK,OS,61,Sand Key Shallow,611,14.6
2019,LK,OS,61,Sand Key Shallow,612,6.7
2019,LK,OS,61,Sand Key Shallow,613,11.4
2019,LK,OS,61,Sand Key Shallow,614,7.2
2019,UK,OD,70,Carysfort Deep,701,13.6
2019,UK,OD,70,Carysfort Deep,702,17.2
2019,UK,OD,70,Carysfort Deep,703,19.8
2019,UK,OD,70,Carysfort Deep,704,12.9
2019,UK,OD,72,Molasses Deep,721,26.4
2019,UK,OD,72,Molasses Deep,722,21
2019,UK,OD,72,Molasses Deep,723,23
2019,UK,OD,72,Molasses Deep,724,23.6
2019,MK,OD,74,Alligator Deep,741,18.4
2019,MK,OD,74,Alligator Deep,742,6.1
2019,MK,OD,74,Alligator Deep,743,18.5
2019,MK,OD,74,Alligator Deep,744,27.4
2019,MK,OD,75,Tennessee Deep,751,6.4
2019,MK,OD,75,Tennessee Deep,752,7.8
2019,MK,OD,75,Tennessee Deep,753,9.6
2019,MK,OD,75,Tennessee Deep,754,5.3
2019,MK,OD,76,Sombrero Deep,761,14.4
2019,MK,OD,76,Sombrero Deep,762,9.2
2019,MK,OD,76,Sombrero Deep,763,13.6
2019,MK,OD,76,Sombrero Deep,764,12.2
2019,LK,OD,79,Western Sambo Deep,791,12.4
2019,LK,OD,79,Western Sambo Deep,792,16.2
2019,LK,OD,79,Western Sambo Deep,793,22.5
2019,LK,OD,79,Western Sambo Deep,794,20.7
2019,LK,OD,81,Sand Key Deep,811,25.4
2019,LK,OD,81,Sand Key Deep,812,29.8
2019,LK,OD,81,Sand Key Deep,813,58.8
2019,LK,OD,81,Sand Key Deep,814,46.5
2020,UK,P,32,Porter Patch,321,16.5
2020,UK,P,32,Porter Patch,322,16.1
2020,UK,P,32,Porter Patch,323,16.3
2020,UK,P,32,Porter Patch,324,14.1
2020,UK,P,33,Admiral,331,24
2020,UK,P,33,Admiral,332,22.9
2020,UK,P,33,Admiral,333,35.4
2020,UK,P,33,Admiral,334,53.1
2020,MK,P,34,West Turtle Shoal,341,7.2
2020,MK,P,34,West Turtle Shoal,342,15.6
2020,MK,P,34,West Turtle Shoal,343,22.7
2020,MK,P,34,West Turtle Shoal,344,11.8
2020,MK,P,35,Dustan Rocks,351,14.2
2020,MK,P,35,Dustan Rocks,352,15
2020,MK,P,35,Dustan Rocks,353,17.7
2020,MK,P,35,Dustan Rocks,354,13.3
2020,LK,P,36,West Washer Women,361,5.9
2020,LK,P,36,West Washer Women,362,7.6
2020,LK,P,36,West Washer Women,363,3.1
2020,LK,P,36,West Washer Women,364,6
2020,LK,P,38,Cliff Green,381,8.3
2020,LK,P,38,Cliff Green,382,8.2
2020,LK,P,38,Cliff Green,383,8.4
2020,LK,P,38,Cliff Green,384,6.1
2020,UK,OS,50,Carysfort Shallow,501,10.8
2020,UK,OS,50,Carysfort Shallow,502,7.1
2020,UK,OS,50,Carysfort Shallow,503,41.9
2020,UK,OS,50,Carysfort Shallow,504,30.6
2020,UK,OS,52,Molasses Shallow,521,31.5
2020,UK,OS,52,Molasses Shallow,522,35.1
2020,UK,OS,52,Molasses Shallow,523,43.6
2020,UK,OS,52,Molasses Shallow,524,36.1
2020,MK,OS,54,Alligator Shallow,541,37.7
2020,MK,OS,54,Alligator Shallow,542,32.4
2020,MK,OS,54,Alligator Shallow,543,48.5
2020,MK,OS,54,Alligator Shallow,544,39.4
2020,MK,OS,55,Tennessee Shallow,551,27.6
2020,MK,OS,55,Tennessee Shallow,552,36.2
2020,MK,OS,55,Tennessee Shallow,553,33.8
2020,MK,OS,55,Tennessee Shallow,554,44.3
2020,MK,OS,56,Sombrero Shallow,561,8.1
2020,MK,OS,56,Sombrero Shallow,562,9.4
2020,MK,OS,56,Sombrero Shallow,563,11
2020,MK,OS,56,Sombrero Shallow,564,8.2
2020,LK,OS,59,Western Sambo Shallow,591,19.9
2020,LK,OS,59,Western Sambo Shallow,592,5.6
2020,LK,OS,59,Western Sambo Shallow,593,3.4
2020,LK,OS,59,Western Sambo Shallow,594,3.1
2020,LK,OS,61,Sand Key Shallow,611,17.7
2020,LK,OS,61,Sand Key Shallow,612,7.7
2020,LK,OS,61,Sand Key Shallow,613,13.8
2020,LK,OS,61,Sand Key Shallow,614,8.8
2020,UK,OD,70,Carysfort Deep,701,12.4
2020,UK,OD,70,Carysfort Deep,702,17.3
2020,UK,OD,70,Carysfort Deep,703,15
2020,UK,OD,70,Carysfort Deep,704,11.4
2020,UK,OD,72,Molasses Deep,721,28.8
2020,UK,OD,72,Molasses Deep,722,26.3
2020,UK,OD,72,Molasses Deep,723,23.3
2020,UK,OD,72,Molasses Deep,724,40.8
2020,MK,OD,74,Alligator Deep,741,27
2020,MK,OD,74,Alligator Deep,742,15.7
2020,MK,OD,74,Alligator Deep,743,44.4
2020,MK,OD,74,Alligator Deep,744,26.4
2020,MK,OD,75,Tennessee Deep,751,6.2
2020,MK,OD,75,Tennessee Deep,752,5.9
2020,MK,OD,75,Tennessee Deep,753,15.3
2020,MK,OD,75,Tennessee Deep,754,4.4
2020,MK,OD,76,Sombrero Deep,761,10.3
2020,MK,OD,76,Sombrero Deep,762,5.9
2020,MK,OD,76,Sombrero Deep,763,9.6
2020,MK,OD,76,Sombrero Deep,764,8.4
2020,LK,OD,79,Western Sambo Deep,791,13
2020,LK,OD,79,Western Sambo Deep,792,17.7
2020,LK,OD,79,Western Sambo Deep,793,20.9
2020,LK,OD,79,Western Sambo Deep,794,17.8
2020,LK,OD,81,Sand Key Deep,811,32.3
2020,LK,OD,81,Sand Key Deep,812,29.8
2020,LK,OD,81,Sand Key Deep,813,47.5
2020,LK,OD,81,Sand Key Deep,814,42.6
2021,UK,P,32,Porter Patch,321,15.2
2021,UK,P,32,Porter Patch,322,13.9
2021,UK,P,32,Porter Patch,323,12.3
2021,UK,P,32,Porter Patch,324,11.4
2021,UK,P,33,Admiral,331,22.2
2021,UK,P,33,Admiral,332,26.9
2021,UK,P,33,Admiral,333,40.3
2021,UK,P,33,Admiral,334,51.1
2021,MK,P,34,West Turtle Shoal,341,6.8
2021,MK,P,34,West Turtle Shoal,342,12.4
2021,MK,P,34,West Turtle Shoal,343,14.4
2021,MK,P,34,West Turtle Shoal,344,11.4
2021,MK,P,35,Dustan Rocks,351,16.6
2021,MK,P,35,Dustan Rocks,352,14.2
2021,MK,P,35,Dustan Rocks,353,18.8
2021,MK,P,35,Dustan Rocks,354,13.6
2021,LK,P,36,West Washer Women,361,4.2
2021,LK,P,36,West Washer Women,362,5.5
2021,LK,P,36,West Washer Women,363,3.7
2021,LK,P,36,West Washer Women,364,4.9
2021,LK,P,38,Cliff Green,381,10.2
2021,LK,P,38,Cliff Green,382,7.5
2021,LK,P,38,Cliff Green,383,6.7
2021,LK,P,38,Cliff Green,384,4.7
2021,UK,OS,50,Carysfort Shallow,501,7.5
2021,UK,OS,50,Carysfort Shallow,502,7.2
2021,UK,OS,50,Carysfort Shallow,503,41.8
2021,UK,OS,50,Carysfort Shallow,504,28
2021,UK,OS,52,Molasses Shallow,521,34.9
2021,UK,OS,52,Molasses Shallow,522,43.8
2021,UK,OS,52,Molasses Shallow,523,34.6
2021,UK,OS,52,Molasses Shallow,524,31.5
2021,MK,OS,54,Alligator Shallow,541,35.3
2021,MK,OS,54,Alligator Shallow,542,34.6
2021,MK,OS,54,Alligator Shallow,543,63.4
2021,MK,OS,54,Alligator Shallow,544,37
2021,MK,OS,55,Tennessee Shallow,551,28.8
2021,MK,OS,55,Tennessee Shallow,552,32.8
2021,MK,OS,55,Tennessee Shallow,553,24.2
2021,MK,OS,55,Tennessee Shallow,554,38.6
2021,MK,OS,56,Sombrero Shallow,561,10
2021,MK,OS,56,Sombrero Shallow,562,14.5
2021,MK,OS,56,Sombrero Shallow,563,17.3
2021,MK,OS,56,Sombrero Shallow,564,8.4
2021,LK,OS,59,Western Sambo Shallow,591,18.4
2021,LK,OS,59,Western Sambo Shallow,592,6.8
2021,LK,OS,59,Western Sambo Shallow,593,3.3
2021,LK,OS,59,Western Sambo Shallow,594,2.6
2021,LK,OS,61,Sand Key Shallow,611,18.7
2021,LK,OS,61,Sand Key Shallow,612,7.9
2021,LK,OS,61,Sand Key Shallow,613,14.2
2021,LK,OS,61,Sand Key Shallow,614,8.2
2021,UK,OD,70,Carysfort Deep,701,13.5
2021,UK,OD,70,Carysfort Deep,702,18.1
2021,UK,OD,70,Carysfort Deep,703,10.7
2021,UK,OD,70,Carysfort Deep,704,12
2021,UK,OD,72,Molasses Deep,721,35.6
2021,UK,OD,72,Molasses Deep,722,25.4
2021,UK,OD,72,Molasses Deep,723,35.4
2021,UK,OD,72,Molasses Deep,724,43
2021,MK,OD,74,Alligator Deep,741,27.7
2021,MK,OD,74,Alligator Deep,742,18.8
2021,MK,OD,74,Alligator Deep,743,28.6
2021,MK,OD,74,Alligator Deep,744,28.5
2021,MK,OD,75,Tennessee Deep,751,5.8
2021,MK,OD,75,Tennessee Deep,752,5.4
2021,MK,OD,75,Tennessee Deep,753,14.7
2021,MK,OD,75,Tennessee Deep,754,4.9
2021,MK,OD,76,Sombrero Deep,761,10.9
2021,MK,OD,76,Sombrero Deep,762,9.3
2021,MK,OD,76,Sombrero Deep,763,9
2021,MK,OD,76,Sombrero Deep,764,10.1
2021,LK,OD,79,Western Sambo Deep,791,12.1
2021,LK,OD,79,Western Sambo Deep,792,21.2
2021,LK,OD,79,Western Sambo Deep,793,24.9
2021,LK,OD,79,Western Sambo Deep,794,20.1
2021,LK,OD,81,Sand Key Deep,811,34.5
2021,LK,OD,81,Sand Key Deep,812,33.8
2021,LK,OD,81,Sand Key Deep,813,40.4
2021,LK,OD,81,Sand Key Deep,814,47
2022,UK,P,32,Porter Patch,321,13.7
2022,UK,P,32,Porter Patch,322,11.2
2022,UK,P,32,Porter Patch,323,11
2022,UK,P,32,Porter Patch,324,9.7
2022,UK,P,33,Admiral,331,19.6
2022,UK,P,33,Admiral,332,26.1
2022,UK,P,33,Admiral,333,34.6
2022,UK,P,33,Admiral,334,39.1
2022,MK,P,34,West Turtle Shoal,341,8
2022,MK,P,34,West Turtle Shoal,342,14.4
2022,MK,P,34,West Turtle Shoal,343,14.7
2022,MK,P,34,West Turtle Shoal,344,13.6
2022,MK,P,35,Dustan Rocks,351,14
2022,MK,P,35,Dustan Rocks,352,18.2
2022,MK,P,35,Dustan Rocks,353,16.8
2022,MK,P,35,Dustan Rocks,354,11.6
2022,LK,P,36,West Washer Women,361,4.7
2022,LK,P,36,West Washer Women,362,7.8
2022,LK,P,36,West Washer Women,363,4.1
2022,LK,P,36,West Washer Women,364,4.5
2022,LK,P,38,Cliff Green,381,10.8
2022,LK,P,38,Cliff Green,382,8.2
2022,LK,P,38,Cliff Green,383,8
2022,LK,P,38,Cliff Green,384,5.4
2022,UK,OS,50,Carysfort Shallow,501,7.2
2022,UK,OS,50,Carysfort Shallow,502,6.2
2022,UK,OS,50,Carysfort Shallow,503,62.2
2022,UK,OS,50,Carysfort Shallow,504,35.3
2022,UK,OS,52,Molasses Shallow,521,32.5
2022,UK,OS,52,Molasses Shallow,522,51.5
2022,UK,OS,52,Molasses Shallow,523,32.6
2022,UK,OS,52,Molasses Shallow,524,40.5
2022,MK,OS,54,Alligator Shallow,541,38.4
2022,MK,OS,54,Alligator Shallow,542,43.2
2022,MK,OS,54,Alligator Shallow,543,60
2022,MK,OS,54,Alligator Shallow,544,64.4
2022,MK,OS,55,Tennessee Shallow,551,29.8
2022,MK,OS,55,Tennessee Shallow,552,30.2
2022,MK,OS,55,Tennessee Shallow,553,36.8
2022,MK,OS,55,Tennessee Shallow,554,50.5
2022,MK,OS,56,Sombrero Shallow,561,7.8
2022,MK,OS,56,Sombrero Shallow,562,11.9
2022,MK,OS,56,Sombrero Shallow,563,14.6
2022,MK,OS,56,Sombrero Shallow,564,8.3
2022,LK,OS,59,Western Sambo Shallow,591,17
2022,LK,OS,59,Western Sambo Shallow,592,7
2022,LK,OS,59,Western Sambo Shallow,593,3.1
2022,LK,OS,59,Western Sambo Shallow,594,3.4
2022,LK,OS,61,Sand Key Shallow,611,16.1
2022,LK,OS,61,Sand Key Shallow,612,6
2022,LK,OS,61,Sand Key Shallow,613,11.9
2022,LK,OS,61,Sand Key Shallow,614,8.2
2022,UK,OD,70,Carysfort Deep,701,15.2
2022,UK,OD,70,Carysfort Deep,702,16.9
2022,UK,OD,70,Carysfort Deep,703,15.2
2022,UK,OD,70,Carysfort Deep,704,12.9
2022,UK,OD,72,Molasses Deep,721,38.4
2022,UK,OD,72,Molasses Deep,722,35.9
2022,UK,OD,72,Molasses Deep,723,32.6
2022,UK,OD,72,Molasses Deep,724,48.8
2022,MK,OD,74,Alligator Deep,741,25.4
2022,MK,OD,74,Alligator Deep,742,19.6
2022,MK,OD,74,Alligator Deep,743,22.5
2022,MK,OD,74,Alligator Deep,744,20.5
2022,MK,OD,75,Tennessee Deep,751,6.2
2022,MK,OD,75,Tennessee Deep,752,5.8
2022,MK,OD,75,Tennessee Deep,753,15.5
2022,MK,OD,75,Tennessee Deep,754,4.3
2022,MK,OD,76,Sombrero Deep,761,10.2
2022,MK,OD,76,Sombrero Deep,762,7.6
2022,MK,OD,76,Sombrero Deep,763,9.7
2022,MK,OD,76,Sombrero Deep,764,9.8
2022,LK,OD,79,Western Sambo Deep,791,14.3
2022,LK,OD,79,Western Sambo Deep,792,16.4
2022,LK,OD,79,Western Sambo Deep,793,20.4
2022,LK,OD,79,Western Sambo Deep,794,17.3
2022,LK,OD,81,Sand Key Deep,811,32.6
2022,LK,OD,81,Sand Key Deep,812,34.9
2022,LK,OD,81,Sand Key Deep,813,48.3
2022,LK,OD,81,Sand Key Deep,814,41.5
2023,UK,P,32,Porter Patch,321,11.9
2023,UK,P,32,Porter Patch,322,11.3
2023,UK,P,32,Porter Patch,323,10.7
2023,UK,P,32,Porter Patch,324,8.3
2023,UK,P,33,Admiral,331,14.4
2023,UK,P,33,Admiral,332,22.4
2023,UK,P,33,Admiral,333,27
2023,UK,P,33,Admiral,334,43.6
2023,MK,P,34,West Turtle Shoal,341,6.7
2023,MK,P,34,West Turtle Shoal,342,14.1
2023,MK,P,34,West Turtle Shoal,343,13.6
2023,MK,P,34,West Turtle Shoal,344,12
2023,MK,P,35,Dustan Rocks,351,15.7
2023,MK,P,35,Dustan Rocks,352,17.6
2023,MK,P,35,Dustan Rocks,353,17.2
2023,MK,P,35,Dustan Rocks,354,10.9
2023,LK,P,36,West Washer Women,361,4.6
2023,LK,P,36,West Washer Women,362,5.4
2023,LK,P,36,West Washer Women,363,4.6
2023,LK,P,36,West Washer Women,364,4.2
2023,LK,P,38,Cliff Green,381,11.5
2023,LK,P,38,Cliff Green,382,7.4
2023,LK,P,38,Cliff Green,383,7.6
2023,LK,P,38,Cliff Green,384,4.8
2023,UK,OS,50,Carysfort Shallow,501,9.1
2023,UK,OS,50,Carysfort Shallow,502,5.4
2023,UK,OS,50,Carysfort Shallow,503,53.6
2023,UK,OS,50,Carysfort Shallow,504,28.3
2023,UK,OS,52,Molasses Shallow,521,33.1
2023,UK,OS,52,Molasses Shallow,522,41.2
2023,UK,OS,52,Molasses Shallow,523,26.4
2023,UK,OS,52,Molasses Shallow,524,29.2
2023,MK,OS,54,Alligator Shallow,541,39
2023,MK,OS,54,Alligator Shallow,542,36.2
2023,MK,OS,54,Alligator Shallow,543,67
2023,MK,OS,54,Alligator Shallow,544,58.8
2023,MK,OS,55,Tennessee Shallow,551,17.9
2023,MK,OS,55,Tennessee Shallow,552,30.1
2023,MK,OS,55,Tennessee Shallow,553,25.2
2023,MK,OS,55,Tennessee Shallow,554,48.6
2023,MK,OS,56,Sombrero Shallow,561,8.8
2023,MK,OS,56,Sombrero Shallow,562,13.7
2023,MK,OS,56,Sombrero Shallow,563,12.5
2023,MK,OS,56,Sombrero Shallow,564,8.9
2023,LK,OS,59,Western Sambo Shallow,591,13.1
2023,LK,OS,59,Western Sambo Shallow,592,5.2
2023,LK,OS,59,Western Sambo Shallow,593,2.5
2023,LK,OS,59,Western Sambo Shallow,594,3.5
2023,LK,OS,61,Sand Key Shallow,611,9.5
2023,LK,OS,61,Sand Key Shallow,612,4.8
2023,LK,OS,61,Sand Key Shallow,613,9.2
2023,LK,OS,61,Sand Key Shallow,614,5.7
2023,UK,OD,70,Carysfort Deep,701,14
2023,UK,OD,70,Carysfort Deep,702,15.1
2023,UK,OD,70,Carysfort Deep,703,10
2023,UK,OD,70,Carysfort Deep,704,9.3
2023,UK,OD,72,Molasses Deep,721,20.7
2023,UK,OD,72,Molasses Deep,722,19.4
2023,UK,OD,72,Molasses Deep,723,24.9
2023,UK,OD,72,Molasses Deep,724,27
2023,MK,OD,74,Alligator Deep,741,19.3
2023,MK,OD,74,Alligator Deep,742,19.5
2023,MK,OD,74,Alligator Deep,743,30.3
2023,MK,OD,74,Alligator Deep,744,24.7
2023,MK,OD,75,Tennessee Deep,751,5.9
2023,MK,OD,75,Tennessee Deep,752,5.3
2023,MK,OD,75,Tennessee Deep,753,8.3
2023,MK,OD,75,Tennessee Deep,754,4.6
2023,MK,OD,76,Sombrero Deep,761,9.2
2023,MK,OD,76,Sombrero Deep,762,7.7
2023,MK,OD,76,Sombrero Deep,763,9.9
2023,MK,OD,76,Sombrero Deep,764,6.6
2023,LK,OD,79,Western Sambo Deep,791,8.1
2023,LK,OD,79,Western Sambo Deep,792,12.4
2023,LK,OD,79,Western Sambo Deep,793,18.8
2023,LK,OD,79,Western Sambo Deep,794,16.3
2023,LK,OD,81,Sand Key Deep,811,19.1
2023,LK,OD,81,Sand Key Deep,812,29.1
2023,LK,OD,81,Sand Key Deep,813,38.9
2023,LK,OD,81,Sand Key Deep,814,33.4
