"recruit_year","cover_year","site_name","tile_area","total_tiles","taxa","abundance","density"
2017,2016,"DC4",1.61811258385434,32,"TotalCor",31,19.1581230560349
2017,2016,"DC5",1.61811258385434,32,"AGAR",14,8.65205557369318
2017,2016,"DC5",1.61811258385434,32,"FAVI",0,0
2017,2016,"DC5",1.61811258385434,32,"PORI",19,11.7420754214407
2017,2016,"DC5",1.61811258385434,32,"SIDE",0,0
2017,2016,"DC5",1.61811258385434,32,"Other",0,0
2017,2016,"DC5",1.61811258385434,32,"UNKS",7,4.32602778684659
2017,2016,"DC5",1.61811258385434,32,"TotalSto",40,24.7201587819805
2017,2016,"DC5",1.61811258385434,32,"TotalOct",2,1.23600793909903
2017,2016,"DC5",1.61811258385434,32,"TotalCor",42,25.9561667210795
2017,2016,"DC6",1.61811258385434,32,"AGAR",1,0.618003969549513
2017,2016,"DC6",1.61811258385434,32,"FAVI",0,0
2017,2016,"DC6",1.61811258385434,32,"PORI",9,5.56203572594561
2017,2016,"DC6",1.61811258385434,32,"SIDE",0,0
2017,2016,"DC6",1.61811258385434,32,"Other",0,0
2017,2016,"DC6",1.61811258385434,32,"UNKS",1,0.618003969549513
2017,2016,"DC6",1.61811258385434,32,"TotalSto",11,6.79804366504464
2017,2016,"DC6",1.61811258385434,32,"TotalOct",1,0.618003969549513
2017,2016,"DC6",1.61811258385434,32,"TotalCor",12,7.41604763459415
2017,2016,"DC7",1.56754656560889,31,"AGAR",0,0
2017,2016,"DC7",1.56754656560889,31,"FAVI",0,0
2017,2016,"DC7",1.56754656560889,31,"PORI",5,3.18969790735232
2017,2016,"DC7",1.56754656560889,31,"SIDE",2,1.27587916294093
2017,2016,"DC7",1.56754656560889,31,"Other",0,0
2017,2016,"DC7",1.56754656560889,31,"UNKS",5,3.18969790735232
2017,2016,"DC7",1.56754656560889,31,"TotalSto",12,7.65527497764557
2017,2016,"DC7",1.56754656560889,31,"TotalOct",15,9.56909372205697
2017,2016,"DC7",1.56754656560889,31,"TotalCor",27,17.2243686997025
2017,2016,"DC8",1.61811258385434,32,"AGAR",0,0
2017,2016,"DC8",1.61811258385434,32,"FAVI",0,0
2017,2016,"DC8",1.61811258385434,32,"PORI",1,0.618003969549513
2017,2016,"DC8",1.61811258385434,32,"SIDE",12,7.41604763459415
2017,2016,"DC8",1.61811258385434,32,"Other",0,0
2017,2016,"DC8",1.61811258385434,32,"UNKS",2,1.23600793909903
2017,2016,"DC8",1.61811258385434,32,"TotalSto",15,9.27005954324269
2017,2016,"DC8",1.61811258385434,32,"TotalOct",264,163.153047961071
2017,2016,"DC8",1.61811258385434,32,"TotalCor",279,172.423107504314
2017,2016,"Dustan Rocks",1.51698054736344,30,"AGAR",0,0
2017,2016,"Dustan Rocks",1.51698054736344,30,"FAVI",1,0.659204234186147
2017,2016,"Dustan Rocks",1.51698054736344,30,"PORI",30,19.7761270255844
2017,2016,"Dustan Rocks",1.51698054736344,30,"SIDE",9,5.93283810767532
2017,2016,"Dustan Rocks",1.51698054736344,30,"Other",0,0
2017,2016,"Dustan Rocks",1.51698054736344,30,"UNKS",4,2.63681693674459
2017,2016,"Dustan Rocks",1.51698054736344,30,"TotalSto",44,29.0049863041905
2017,2016,"Dustan Rocks",1.51698054736344,30,"TotalOct",4,2.63681693674459
2017,2016,"Dustan Rocks",1.51698054736344,30,"TotalCor",92,60.6467895451255
2017,2016,"Molasses Deep",1.61811258385434,32,"AGAR",61,37.6982421425203
2017,2016,"Molasses Deep",1.61811258385434,32,"FAVI",2,1.23600793909903
2017,2016,"Molasses Deep",1.61811258385434,32,"PORI",48,29.6641905383766
2017,2016,"Molasses Deep",1.61811258385434,32,"SIDE",1,0.618003969549513
2017,2016,"Molasses Deep",1.61811258385434,32,"Other",0,0
2017,2016,"Molasses Deep",1.61811258385434,32,"UNKS",5,3.09001984774756
2017,2016,"Molasses Deep",1.61811258385434,32,"TotalSto",117,72.306464437293
2017,2016,"Molasses Deep",1.61811258385434,32,"TotalOct",73,45.1142897771144
2017,2016,"Molasses Deep",1.61811258385434,32,"TotalCor",307,189.7272186517
2017,2016,"Molasses Shallow",1.56754656560889,31,"AGAR",42,26.7934624217595
2017,2016,"Molasses Shallow",1.56754656560889,31,"FAVI",3,1.91381874441139
2017,2016,"Molasses Shallow",1.56754656560889,31,"PORI",23,14.6726103738207
2017,2016,"Molasses Shallow",1.56754656560889,31,"SIDE",1,0.637939581470465
2017,2016,"Molasses Shallow",1.56754656560889,31,"Other",1,0.637939581470465
2017,2016,"Molasses Shallow",1.56754656560889,31,"UNKS",9,5.74145623323418
2017,2016,"Molasses Shallow",1.56754656560889,31,"TotalSto",77,49.1213477732258
2017,2016,"Molasses Shallow",1.56754656560889,31,"TotalOct",28,17.862308281173
2017,2016,"Molasses Shallow",1.56754656560889,31,"TotalCor",184,117.380882990565
2017,2016,"Porter Patch",1.61811258385434,32,"AGAR",7,4.32602778684659
2017,2016,"Porter Patch",1.61811258385434,32,"FAVI",2,1.23600793909903
2017,2016,"Porter Patch",1.61811258385434,32,"PORI",9,5.56203572594561
2017,2016,"Porter Patch",1.61811258385434,32,"SIDE",1,0.618003969549513
2017,2016,"Porter Patch",1.61811258385434,32,"Other",0,0
2017,2016,"Porter Patch",1.61811258385434,32,"UNKS",3,1.85401190864854
2017,2016,"Porter Patch",1.61811258385434,32,"TotalSto",22,13.5960873300893
2017,2016,"Porter Patch",1.61811258385434,32,"TotalOct",1,0.618003969549513
2017,2016,"Porter Patch",1.61811258385434,32,"TotalCor",45,27.8101786297281
2017,2016,"Red Dun Reef",1.61811258385434,32,"AGAR",0,0
2017,2016,"Red Dun Reef",1.61811258385434,32,"FAVI",0,0
2017,2016,"Red Dun Reef",1.61811258385434,32,"PORI",2,1.23600793909903
2017,2016,"Red Dun Reef",1.61811258385434,32,"SIDE",0,0
2017,2016,"Red Dun Reef",1.61811258385434,32,"Other",0,0
2017,2016,"Red Dun Reef",1.61811258385434,32,"UNKS",2,1.23600793909903
2017,2016,"Red Dun Reef",1.61811258385434,32,"TotalSto",4,2.47201587819805
2017,2016,"Red Dun Reef",1.61811258385434,32,"TotalOct",3,1.85401190864854
2017,2016,"Red Dun Reef",1.61811258385434,32,"TotalCor",11,6.79804366504464
2017,2016,"Sand Key Deep",1.61811258385434,32,"AGAR",22,13.5960873300893
2017,2016,"Sand Key Deep",1.61811258385434,32,"FAVI",0,0
2017,2016,"Sand Key Deep",1.61811258385434,32,"PORI",28,17.3041111473864
2017,2016,"Sand Key Deep",1.61811258385434,32,"SIDE",4,2.47201587819805
2017,2016,"Sand Key Deep",1.61811258385434,32,"Other",0,0
2017,2016,"Sand Key Deep",1.61811258385434,32,"UNKS",8,4.9440317563961
2017,2016,"Sand Key Deep",1.61811258385434,32,"TotalSto",62,38.3162461120698
2017,2016,"Sand Key Deep",1.61811258385434,32,"TotalOct",46,28.4281825992776
2017,2016,"Sand Key Deep",1.61811258385434,32,"TotalCor",170,105.060674823417
2017,2016,"Sand Key Shallow",1.61811258385434,32,"AGAR",34,21.0121349646834
2017,2016,"Sand Key Shallow",1.61811258385434,32,"FAVI",5,3.09001984774756
2017,2016,"Sand Key Shallow",1.61811258385434,32,"PORI",92,56.8563651985552
2017,2016,"Sand Key Shallow",1.61811258385434,32,"SIDE",0,0
2017,2016,"Sand Key Shallow",1.61811258385434,32,"Other",0,0
2017,2016,"Sand Key Shallow",1.61811258385434,32,"UNKS",17,10.5060674823417
2017,2016,"Sand Key Shallow",1.61811258385434,32,"TotalSto",148,91.4645874933279
2017,2016,"Sand Key Shallow",1.61811258385434,32,"TotalOct",11,6.79804366504464
2017,2016,"Sand Key Shallow",1.61811258385434,32,"TotalCor",307,189.7272186517
2017,2016,"Sombrero Deep",1.61811258385434,32,"AGAR",38,23.4841508428815
2017,2016,"Sombrero Deep",1.61811258385434,32,"FAVI",1,0.618003969549513
2017,2016,"Sombrero Deep",1.61811258385434,32,"PORI",17,10.5060674823417
2017,2016,"Sombrero Deep",1.61811258385434,32,"SIDE",3,1.85401190864854
2017,2016,"Sombrero Deep",1.61811258385434,32,"Other",0,0
2017,2016,"Sombrero Deep",1.61811258385434,32,"UNKS",6,3.70802381729708
2017,2016,"Sombrero Deep",1.61811258385434,32,"TotalSto",64,39.5522540511688
2017,2016,"Sombrero Deep",1.61811258385434,32,"TotalOct",80,49.440317563961
2017,2016,"Sombrero Deep",1.61811258385434,32,"TotalCor",209,129.162829635848
2017,2016,"Sombrero Shallow",1.56754656560889,31,"AGAR",12,7.65527497764557
2017,2016,"Sombrero Shallow",1.56754656560889,31,"FAVI",1,0.637939581470465
2017,2016,"Sombrero Shallow",1.56754656560889,31,"PORI",4,2.55175832588186
2017,2016,"Sombrero Shallow",1.56754656560889,31,"SIDE",0,0
2017,2016,"Sombrero Shallow",1.56754656560889,31,"Other",0,0
2017,2016,"Sombrero Shallow",1.56754656560889,31,"UNKS",0,0
2017,2016,"Sombrero Shallow",1.56754656560889,31,"TotalSto",17,10.8449728849979
2017,2016,"Sombrero Shallow",1.56754656560889,31,"TotalOct",0,0
2017,2016,"Sombrero Shallow",1.56754656560889,31,"TotalCor",34,21.6899457699958
2017,2016,"Tennessee Deep",1.61811258385434,32,"AGAR",31,19.1581230560349
2017,2016,"Tennessee Deep",1.61811258385434,32,"FAVI",3,1.85401190864854
2017,2016,"Tennessee Deep",1.61811258385434,32,"PORI",36,22.2481429037825
2017,2016,"Tennessee Deep",1.61811258385434,32,"SIDE",17,10.5060674823417
2017,2016,"Tennessee Deep",1.61811258385434,32,"Other",0,0
2017,2016,"Tennessee Deep",1.61811258385434,32,"UNKS",5,3.09001984774756
2017,2016,"Tennessee Deep",1.61811258385434,32,"TotalSto",89,55.0023532899066
2017,2016,"Tennessee Deep",1.61811258385434,32,"TotalOct",29,17.9221151169359
2017,2016,"Tennessee Deep",1.61811258385434,32,"TotalCor",210,129.780833605398
2017,2016,"Tennessee Shallow",1.61811258385434,32,"AGAR",20,12.3600793909903
2017,2016,"Tennessee Shallow",1.61811258385434,32,"FAVI",0,0
2017,2016,"Tennessee Shallow",1.61811258385434,32,"PORI",11,6.79804366504464
2017,2016,"Tennessee Shallow",1.61811258385434,32,"SIDE",4,2.47201587819805
2017,2016,"Tennessee Shallow",1.61811258385434,32,"Other",0,0
2017,2016,"Tennessee Shallow",1.61811258385434,32,"UNKS",5,3.09001984774756
2017,2016,"Tennessee Shallow",1.61811258385434,32,"TotalSto",40,24.7201587819805
2017,2016,"Tennessee Shallow",1.61811258385434,32,"TotalOct",7,4.32602778684659
2017,2016,"Tennessee Shallow",1.61811258385434,32,"TotalCor",87,53.7663453508076
2017,2016,"West Turtle Shoal",1.61811258385434,32,"AGAR",34,21.0121349646834
2017,2016,"West Turtle Shoal",1.61811258385434,32,"FAVI",2,1.23600793909903
2017,2016,"West Turtle Shoal",1.61811258385434,32,"PORI",27,16.6861071778368
2017,2016,"West Turtle Shoal",1.61811258385434,32,"SIDE",9,5.56203572594561
2017,2016,"West Turtle Shoal",1.61811258385434,32,"Other",0,0
2017,2016,"West Turtle Shoal",1.61811258385434,32,"UNKS",5,3.09001984774756
2017,2016,"West Turtle Shoal",1.61811258385434,32,"TotalSto",77,47.5863056553125
2017,2016,"West Turtle Shoal",1.61811258385434,32,"TotalOct",15,9.27005954324269
2017,2016,"West Turtle Shoal",1.61811258385434,32,"TotalCor",169,104.442670853868
2017,2016,"West Washerwoman",1.61811258385434,32,"AGAR",0,0
2017,2016,"West Washerwoman",1.61811258385434,32,"FAVI",0,0
2017,2016,"West Washerwoman",1.61811258385434,32,"PORI",14,8.65205557369318
2017,2016,"West Washerwoman",1.61811258385434,32,"SIDE",3,1.85401190864854
2017,2016,"West Washerwoman",1.61811258385434,32,"Other",0,0
2017,2016,"West Washerwoman",1.61811258385434,32,"UNKS",2,1.23600793909903
2017,2016,"West Washerwoman",1.61811258385434,32,"TotalSto",19,11.7420754214407
2017,2016,"West Washerwoman",1.61811258385434,32,"TotalOct",0,0
2017,2016,"West Washerwoman",1.61811258385434,32,"TotalCor",38,23.4841508428815
2017,2016,"Western Sambo Deep",1.61811258385434,32,"AGAR",12,7.41604763459415
2017,2016,"Western Sambo Deep",1.61811258385434,32,"FAVI",1,0.618003969549513
2017,2016,"Western Sambo Deep",1.61811258385434,32,"PORI",10,6.18003969549513
2017,2016,"Western Sambo Deep",1.61811258385434,32,"SIDE",0,0
2017,2016,"Western Sambo Deep",1.61811258385434,32,"Other",1,0.618003969549513
2017,2016,"Western Sambo Deep",1.61811258385434,32,"UNKS",6,3.70802381729708
2017,2016,"Western Sambo Deep",1.61811258385434,32,"TotalSto",30,18.5401190864854
2017,2016,"Western Sambo Deep",1.61811258385434,32,"TotalOct",22,13.5960873300893
2017,2016,"Western Sambo Deep",1.61811258385434,32,"TotalCor",82,50.67632550306
2017,2016,"Western Sambo Shallow",1.56754656560889,31,"AGAR",3,1.91381874441139
2017,2016,"Western Sambo Shallow",1.56754656560889,31,"FAVI",4,2.55175832588186
2017,2016,"Western Sambo Shallow",1.56754656560889,31,"PORI",37,23.6037645144072
2017,2016,"Western Sambo Shallow",1.56754656560889,31,"SIDE",0,0
2017,2016,"Western Sambo Shallow",1.56754656560889,31,"Other",0,0
2017,2016,"Western Sambo Shallow",1.56754656560889,31,"UNKS",4,2.55175832588186
2017,2016,"Western Sambo Shallow",1.56754656560889,31,"TotalSto",48,30.6210999105823
2017,2016,"Western Sambo Shallow",1.56754656560889,31,"TotalOct",1,0.637939581470465
2017,2016,"Western Sambo Shallow",1.56754656560889,31,"TotalCor",97,61.8801394026351
